regime,held_out_university,target_kind,pctl,layer,model,best_rule_name,best_rule_lift_top10,beats_best_rule,meets_2x,sufficient,n,n_pos,base_rate,prec_top5,prec_top10,recall_top10,lift_top5,lift_top10,capture_top10,pr_auc,roc_auc,brier,target,n_train,train_base_rate,lift_top10_ci_lo,lift_top10_ci_hi,capture_top10_ci_lo,capture_top10_ci_hi,lift_rule_upm_count_prevyear,lift_rule_upm_cost_prevyear,lift_rule_upm_labour_prevyear,lift_rule_trend_up_ppm_down
louo_recent,1,occurrence,75,M0,gbdt,rule_upm_count_prevyear,2.2122397364081476,True,True,True,24288,10884,0.4481225296442688,0.9958847736625515,0.9938246191848498,0.22179345828739433,2.222349263388097,2.217751961664979,0.22179345828739433,0.8802667219977299,0.8838358738377887,0.13734471874915793,occurrence,355743,0.3738850799594089,2.089486676851896,2.353630515465465,0.20900518563804557,0.2353890158984761,2.2122397364081476,2.144255624907233,2.171816751191388,1.8521076862951935
louo_recent,1,occurrence,75,M0,logreg,rule_upm_count_prevyear,2.2122397364081476,True,True,True,24288,10884,0.4481225296442688,0.9975308641975309,0.9934129271305063,0.2217015803013598,2.2260225679556807,2.216833257455507,0.2217015803013598,0.874928908246479,0.8760673378722319,0.14012657789636135,occurrence,355743,0.3738850799594089,2.090422502361992,2.352013420542077,0.20909995653199454,0.23522727837537075,2.2122397364081476,2.144255624907233,2.171816751191388,1.8521076862951935
louo_recent,1,occurrence,75,M1,gbdt,rule_upm_count_prevyear,2.2122397364081476,True,True,True,24288,10884,0.4481225296442688,0.9950617283950617,0.9938246191848498,0.22179345828739433,2.220512611104305,2.217751961664979,0.22179345828739433,0.8800089774791691,0.8835835623839736,0.13732573411423085,occurrence,355743,0.3738850799594089,2.0902321344700177,2.3553959990053093,0.20907974807427507,0.23559415949464674,2.2122397364081476,2.144255624907233,2.171816751191388,1.8521076862951935
louo_recent,1,occurrence,75,M1,logreg,rule_upm_count_prevyear,2.2122397364081476,True,True,True,24288,10884,0.4481225296442688,0.9975308641975309,0.9934129271305063,0.2217015803013598,2.2260225679556807,2.216833257455507,0.2217015803013598,0.8752409563805853,0.8763093298461921,0.14008339385007101,occurrence,355743,0.3738850799594089,2.091305324115306,2.3534864837131018,0.209187223885493,0.23537303541197702,2.2122397364081476,2.144255624907233,2.171816751191388,1.8521076862951935
louo_recent,1,severity_labour,75,M0,gbdt,rule_upm_count_prevyear,5.45604581890393,True,True,True,24288,3264,0.13438735177865613,0.9094650205761317,0.7501029230135858,0.5582107843137255,6.767489711934156,5.5816482212481535,0.5582107843137255,0.7241007388993504,0.9054508360076812,0.11363916193049386,severity_labour,355743,0.08784431457540978,5.0492740633281,6.022343943552475,0.5049774058802704,0.6022861438602879,5.45604581890393,5.165015862252682,5.2783643716852735,3.3024241396846925
louo_recent,1,severity_labour,75,M0,logreg,rule_upm_count_prevyear,5.45604581890393,True,True,True,24288,3264,0.13438735177865613,0.9020576131687242,0.7476327706875258,0.5563725490196079,6.712369886226095,5.563267381880706,0.5563725490196079,0.7138431790832225,0.898514595889012,0.1268070755574232,severity_labour,355743,0.08784431457540978,5.043519355185335,6.026921302061393,0.5043950443891114,0.6027322885570809,5.45604581890393,5.165015862252682,5.2783643716852735,3.3024241396846925
louo_recent,1,severity_labour,75,M1,gbdt,rule_upm_count_prevyear,5.45604581890393,True,True,True,24288,3264,0.13438735177865613,0.9292181069958848,0.7653355290242898,0.569546568627451,6.9144759138223195,5.694996730680745,0.569546568627451,0.7465905967453142,0.9145262921390492,0.11113593298956283,severity_labour,355743,0.08784431457540978,5.185787603335003,6.177275228714583,0.5187071869555581,0.6178929023850621,5.45604581890393,5.165015862252682,5.2783643716852735,3.3024241396846925
louo_recent,1,severity_labour,75,M1,logreg,rule_upm_count_prevyear,5.45604581890393,True,True,True,24288,3264,0.13438735177865613,0.9094650205761317,0.7542198435570193,0.5612745098039216,6.767489711934156,5.612282953527232,0.5612745098039216,0.7198637688453455,0.9014696177058152,0.12344591506225701,severity_labour,355743,0.08784431457540978,5.080287940231342,6.0752123132696685,0.5080682199824608,0.6076023363881655,5.45604581890393,5.165015862252682,5.2783643716852735,3.3024241396846925
louo_recent,2,occurrence,75,M0,gbdt,rule_upm_count_prevyear,2.7071616161967063,True,True,True,14277,4838,0.3388667086923023,0.9663865546218487,0.9369747899159664,0.27656056221579167,2.851819107138515,2.7650246125734297,0.27656056221579167,0.7760369367184257,0.8463799845144785,0.15650476954002496,occurrence,365754,0.3801817615118358,2.58159252487664,2.9716115952334126,0.2581675001803183,0.2973630540391779,2.7071616161967063,2.3269190685782375,2.355850566766599,2.076868262807397
louo_recent,2,occurrence,75,M0,logreg,rule_upm_count_prevyear,2.7071616161967063,True,True,True,14277,4838,0.3388667086923023,0.9537815126050421,0.9257703081232493,0.2732534105002067,2.8146214666106215,2.731960043215302,0.2732534105002067,0.764985072246369,0.8408576779487145,0.15777807713027953,occurrence,365754,0.3801817615118358,2.5604158247765554,2.9306497375328764,0.256086053452245,0.29318149801429316,2.7071616161967063,2.3269190685782375,2.355850566766599,2.076868262807397
louo_recent,2,occurrence,75,M1,gbdt,rule_upm_count_prevyear,2.7071616161967063,True,True,True,14277,4838,0.3388667086923023,0.9593837535014006,0.9285714285714286,0.2740801984291029,2.831153751289685,2.740226185554834,0.2740801984291029,0.7737609653661686,0.8467297970944697,0.1551351982600183,occurrence,365754,0.3801817615118358,2.5729999635903757,2.9593866151068244,0.25743115917793197,0.29603205842654934,2.7071616161967063,2.3269190685782375,2.355850566766599,2.076868262807397
louo_recent,2,occurrence,75,M1,logreg,rule_upm_count_prevyear,2.7071616161967063,True,True,True,14277,4838,0.3388667086923023,0.9551820728291317,0.9257703081232493,0.2732534105002067,2.8187545377803875,2.731960043215302,0.2732534105002067,0.7667471095862739,0.8414904807926407,0.15663273581702886,occurrence,365754,0.3801817615118358,2.5567836466364033,2.934332469319657,0.25572280396374647,0.29355631952785816,2.7071616161967063,2.3269190685782375,2.355850566766599,2.076868262807397
louo_recent,2,severity_labour,75,M0,gbdt,rule_upm_count_prevyear,4.529831179333659,False,True,False,14277,1673,0.11718148070322897,0.6610644257703081,0.5175070028011205,0.44172145845786015,5.641372867138487,4.416286598321338,0.44172145845786015,0.49124215266475246,0.8329024808868162,0.1064398603124801,severity_labour,365754,0.08961214368127211,4.0760189975047405,4.753684093914606,0.4077493452534244,0.47566621344487703,4.529831179333659,4.039796671806798,4.15334125281912,2.9222789534223734
louo_recent,2,severity_labour,75,M0,logreg,rule_upm_count_prevyear,4.529831179333659,False,True,False,14277,1673,0.11718148070322897,0.6666666666666666,0.5168067226890757,0.4411237298266587,5.6891811117752535,4.410310567741742,0.4411237298266587,0.4844352716166521,0.815916725266583,0.10983918445183417,severity_labour,365754,0.08961214368127211,4.091284840161409,4.689511690867634,0.40929430818978313,0.46914050885429986,4.529831179333659,4.039796671806798,4.15334125281912,2.9222789534223734
louo_recent,2,severity_labour,75,M1,gbdt,rule_upm_count_prevyear,4.529831179333659,True,True,True,14277,1673,0.11718148070322897,0.6834733893557423,0.5413165266106442,0.4620442319187089,5.8326058456855545,4.619471638027596,0.4620442319187089,0.5173345881135429,0.8447183154030551,0.11676484117684875,severity_labour,365754,0.08961214368127211,4.261754831262923,4.918494305918238,0.4263567625635488,0.4918891513429071,4.529831179333659,4.039796671806798,4.15334125281912,2.9222789534223734
louo_recent,2,severity_labour,75,M1,logreg,rule_upm_count_prevyear,4.529831179333659,False,True,False,14277,1673,0.11718148070322897,0.5896358543417367,0.5119047619047619,0.43693962940824865,5.03181774801971,4.36847835368457,0.43693962940824865,0.4383541473082441,0.822749108765934,0.12785189256989396,severity_labour,365754,0.08961214368127211,3.9723876818520476,4.689090011028233,0.39730932549403886,0.4691882504763729,4.529831179333659,4.039796671806798,4.15334125281912,2.9222789534223734
louo_recent,3,occurrence,75,M0,gbdt,rule_upm_count_prevyear,4.1185443386373795,False,True,False,66142,13911,0.2103202201324423,0.9455864570737605,0.8592592592592593,0.4085975127596866,4.495936988266313,4.085480980945002,0.4085975127596866,0.7239387452396266,0.87095333706253,0.10900246641591815,occurrence,313889,0.41409542863878634,3.863309336009713,4.264869377588033,0.3863577504705309,0.426519672915633,4.1185443386373795,3.5039971467464612,3.6132499808604024,2.2490270917271133
louo_recent,3,occurrence,75,M0,logreg,rule_upm_count_prevyear,4.1185443386373795,True,True,True,66142,13911,0.2103202201324423,0.9498186215235792,0.8675736961451247,0.41255121846021137,4.516059468392824,4.125013256446757,0.41255121846021137,0.7428384215916497,0.8868818560596509,0.11029614559359849,occurrence,313889,0.41409542863878634,3.9204643227764944,4.336383068164969,0.39206793663378553,0.43366331004463243,4.1185443386373795,3.5039971467464612,3.6132499808604024,2.2490270917271133
louo_recent,3,occurrence,75,M1,gbdt,rule_upm_count_prevyear,4.1185443386373795,False,True,False,66142,13911,0.2103202201324423,0.9383313180169287,0.852910052910053,0.40557831931564947,4.4614413080494355,4.055292697834572,0.40557831931564947,0.7196112159580013,0.8701395497683801,0.10955215194075994,occurrence,313889,0.41409542863878634,3.8331610044793756,4.235705733171579,0.3833439225480181,0.4235999754610051,4.1185443386373795,3.5039971467464612,3.6132499808604024,2.2490270917271133
louo_recent,3,occurrence,75,M1,logreg,rule_upm_count_prevyear,4.1185443386373795,False,True,False,66142,13911,0.2103202201324423,0.9486094316807738,0.8647014361300076,0.4111853928545755,4.510310188356678,4.111356652182515,0.4111853928545755,0.7417546163638565,0.886565345451231,0.1100999727894955,occurrence,313889,0.41409542863878634,3.910226179311781,4.332693575149052,0.39104406879334813,0.4332873212789231,4.1185443386373795,3.5039971467464612,3.6132499808604024,2.2490270917271133
louo_recent,3,severity_labour,75,M0,gbdt,rule_upm_count_prevyear,6.338890865102274,False,True,False,66142,2161,0.03267212966042757,0.2539298669891173,0.17581254724111867,0.5381767700138824,7.772063517998239,5.381116843878792,0.5381767700138824,0.23828866913098753,0.8291521948748364,0.034757196245485664,severity_labour,313889,0.09798686796925028,4.853670028843266,5.824339451395215,0.48537030179596374,0.582438131753224,6.338890865102274,5.936348160530087,6.149186831913082,2.9057105571417723
louo_recent,3,severity_labour,75,M0,logreg,rule_upm_count_prevyear,6.338890865102274,False,True,False,66142,2161,0.03267212966042757,0.2965538089480048,0.20272108843537415,0.6205460434983804,9.076659894233657,6.204709963578212,0.6205460434983804,0.30400337721990506,0.8849548014460361,0.05227688560501734,severity_labour,313889,0.09798686796925028,5.705657169409326,6.553852465516024,0.5706012086690747,0.6554038048795885,6.338890865102274,5.936348160530087,6.149186831913082,2.9057105571417723
louo_recent,3,severity_labour,75,M1,gbdt,rule_upm_count_prevyear,6.338890865102274,False,True,False,66142,2161,0.03267212966042757,0.2841596130592503,0.19062736205593347,0.5835261453031004,8.697309174902792,5.834555752477349,0.5835261453031004,0.27929618106490883,0.8435772822162085,0.038103647449981654,severity_labour,313889,0.09798686796925028,5.40872100756909,6.193164501036312,0.5409072743342428,0.6193265765911853,6.338890865102274,5.936348160530087,6.149186831913082,2.9057105571417723
louo_recent,3,severity_labour,75,M1,logreg,rule_upm_count_prevyear,6.338890865102274,False,True,False,66142,2161,0.03267212966042757,0.30169286577992743,0.20423280423280424,0.6251735307727904,9.23395165590743,6.25097923996582,0.6251735307727904,0.27874635747125187,0.8855247300142415,0.052802324944824626,severity_labour,313889,0.09798686796925028,5.842533329294915,6.623137620981473,0.5842871225898588,0.662329595540768,6.338890865102274,5.936348160530087,6.149186831913082,2.9057105571417723
louo_recent,4,occurrence,75,M0,gbdt,rule_upm_count_prevyear,1.6827792460703854,False,False,False,24195,14378,0.5942550113659847,1.0,1.0,0.16831269995826958,1.6827792460703854,1.6827792460703854,0.16831269995826958,0.9346853449531212,0.8987352115844025,0.12769618942602165,occurrence,355836,0.363968232556571,1.6088406347061217,1.7839839778730189,0.1609149615333284,0.1784480082008442,1.6827792460703854,1.5951634671427537,1.641057446581037,1.610461460288848
louo_recent,4,occurrence,75,M0,logreg,rule_upm_count_prevyear,1.6827792460703854,False,False,False,24195,14378,0.5942550113659847,1.0,0.9995867768595041,0.1682431492558075,1.6827792460703854,1.6820838827455629,0.1682431492558075,0.931829654264062,0.893485337951022,0.1304831151581528,occurrence,355836,0.363968232556571,1.6088406347061217,1.7835977349560959,0.1609149615333284,0.1784093711681683,1.6827792460703854,1.5951634671427537,1.641057446581037,1.610461460288848
louo_recent,4,occurrence,75,M1,gbdt,rule_upm_count_prevyear,1.6827792460703854,False,False,False,24195,14378,0.5942550113659847,1.0,0.9995867768595041,0.1682431492558075,1.6827792460703854,1.6820838827455629,0.1682431492558075,0.9336951196736343,0.8977572119515893,0.12846834286301168,occurrence,355836,0.363968232556571,1.6088406347061217,1.7831541262591621,0.1609149615333284,0.17837085329340796,1.6827792460703854,1.5951634671427537,1.641057446581037,1.610461460288848
louo_recent,4,occurrence,75,M1,logreg,rule_upm_count_prevyear,1.6827792460703854,False,False,False,24195,14378,0.5942550113659847,1.0,0.9995867768595041,0.1682431492558075,1.6827792460703854,1.6820838827455629,0.1682431492558075,0.9317210219951265,0.8932526934372094,0.13059325731325708,occurrence,355836,0.363968232556571,1.6088406347061217,1.7839839778730189,0.1609149615333284,0.1784480082008442,1.6827792460703854,1.5951634671427537,1.641057446581037,1.610461460288848
louo_recent,4,severity_labour,75,M0,gbdt,rule_upm_labour_prevyear,4.727211910820069,False,True,False,24195,3771,0.15585864848109113,0.7487603305785124,0.709504132231405,0.4553168920710687,4.804098700171601,4.552228183330375,0.4553168920710687,0.6089082346853422,0.8803257898865973,0.2148609344903396,severity_labour,355836,0.08719185242639868,4.050083436824758,5.109731577129407,0.4051132740189868,0.5110334992148413,4.440874902200569,4.000764314878006,4.727211910820069,2.8607188175966654
